image_id,mask_id,nuclei,density,R_mean,G_mean,B_mean,R_std,G_std,B_std
3-836.png,3-836.png,32,0.00048828125,143.01617332926457,101.73802258162954,162.11351846200793,37.35878769784336,48.031641972480756,45.90608745211095
3-1543.png,3-1543.png,31,0.0004730224609375,164.55263960939885,87.99984742142203,177.7934086054318,40.30753826561085,55.294949418222465,48.597821837443234
3-822.png,3-822.png,27,0.0004119873046875,142.89472078120232,98.42905096124504,159.2580103753433,30.34980517221334,36.77797430615548,39.70846364319775
2-1225.png,2-1225.png,22,0.000335693359375,167.96628013426914,134.73283490997864,185.15273115654563,36.18232647083212,46.06746521048937,42.544109326026245
2-1543.png,2-1543.png,0,0.0,235.0061031431187,233.13457430576747,238.68385718645104,5.174108622927096,9.558401071517684,1.6549715233524394
3-1231.png,3-1231.png,24,0.0003662109375,164.0349404943546,122.56728715288374,163.4169972535856,31.569079885151158,39.132878540236675,42.32223291146679
3-2710.png,3-2710.png,63,0.0009613037109375,219.5595056454074,171.5852914250839,196.7787610619469,27.50512281410436,51.19761450664272,46.66034237045565
1-264.png,1-264.png,14,0.000213623046875,184.5090021361001,151.36954531583766,186.2339029600244,23.587946216759605,28.65434082792229,25.290254101368607
3-1219.png,3-1219.png,15,0.0002288818359375,139.31476960634726,93.9702471772963,132.30454684162345,30.627497140075285,33.484917965958886,34.11602232120671
2-2062.png,2-2062.png,22,0.000335693359375,146.38358254501068,108.16692096429661,183.37580103753433,33.07267608141382,36.83032168102,45.02652627804146
1-502.png,1-502.png,17,0.0002593994140625,199.89319499542265,178.26945376869088,206.4490387549588,28.144010508622056,39.223544492768774,36.87374536420234
3-2076.png,3-2076.png,12,0.00018310546875,147.10268538297223,119.839639914556,223.38571864510223,35.385177061611664,42.27439259628858,14.374502436707026
3-2062.png,3-2062.png,15,0.0002288818359375,134.5909368324687,116.01144339334758,216.09322551113823,51.22346332733515,59.203326714565925,19.176596231581243
2-1219.png,2-1219.png,15,0.0002288818359375,179.81110772047606,150.49923710711016,184.72993591699725,44.36793095728337,58.484987988248626,46.207651787344716
1-516.png,1-516.png,18,0.000274658203125,191.88892279523955,164.05233445224292,192.43713762587734,32.70471810734294,43.58047048369881,37.73043450898062
1-270.png,1-270.png,23,0.0003509521484375,180.06194690265488,146.74046383887702,178.65257857796766,31.307843870470357,40.71585846390995,35.29570778884938
3-2704.png,3-2704.png,2,3.0517578125e-05,178.03478791577663,150.21147390906316,191.14144034177602,36.89743652542239,41.48050285806152,34.67992158825606
1-2227.png,1-2227.png,16,0.000244140625,174.01144339334758,141.87915776624962,219.2532804394263,27.031757625340436,37.177621092031835,29.840721395657766
3-1782.png,3-1782.png,22,0.000335693359375,198.0056454073848,116.06118400976503,168.10009154714677,23.573092528385725,34.538644786766774,36.55202741239152
1-927.png,1-927.png,15,0.0002288818359375,181.89853524565152,142.10390601159597,180.9783338419286,31.461907464274386,42.67892605638682,38.80784670703666
1-1048.png,1-1048.png,19,0.0002899169921875,170.52258162953922,135.36435764418675,183.53219407995118,42.31067283790414,62.5156140568673,43.14232909235594
3-349.png,3-349.png,6,9.1552734375e-05,205.30408910588955,183.55416539517853,212.14494964906928,20.898708555500683,27.81320728967236,23.88214980514607
2-1796.png,2-1796.png,8,0.0001220703125,217.17332926457127,178.73695453158376,205.67775404333233,19.73309506601185,33.040806899953395,28.16582348401571
1-2541.png,1-2541.png,15,0.0002288818359375,144.4231003967043,93.27281049740617,155.36664632285627,27.357313526500278,30.83464175168294,39.61960170568844
2-1782.png,2-1782.png,24,0.0003662109375,208.95392126945376,166.16737870003053,190.75968873970095,23.62506596543443,36.29576942952502,34.73880152898164
1-2555.png,1-2555.png,25,0.0003814697265625,159.88144644491913,125.7891364052487,195.02334452242906,22.941843404682174,30.510723854772955,31.86709370682413
3-1796.png,3-1796.png,7,0.0001068115234375,200.155630149527,125.2952395483674,180.68523039365274,24.37665123863264,37.78061260705797,36.81088758730531
1-933.png,1-933.png,20,0.00030517578125,174.23100396704302,136.12084223375038,191.63030210558438,30.78728009756967,41.414740102218936,36.56390733776929
2-628.png,2-628.png,13,0.0001983642578125,191.83933475740005,168.20903265181568,199.0576747024718,30.520072034550182,42.39305887931902,38.54348945853619
1-23.png,1-23.png,12,0.00018310546875,193.5387549588038,168.080103753433,200.86496795849862,28.647230528314534,37.66496812493706,30.40256174823002
3-1966.png,3-1966.png,25,0.0003814697265625,161.32102532804393,122.14327128471163,168.28623741226733,42.67452911588368,53.65553236367263,45.83845907061731
2-600.png,2-600.png,8,0.0001220703125,192.8075984131828,168.07339029600243,204.32575526396093,43.678504739272206,55.9057984484874,44.7858013904092
3-413.png,3-413.png,11,0.0001678466796875,197.96750076289288,171.61901129081477,203.0820872749466,20.702596686429327,27.42552728797889,27.0227524164514
1-1712.png,1-1712.png,13,0.0001983642578125,185.9848947207812,148.97268843454378,191.24778761061947,40.48615443245904,60.818155584559015,42.01695385784496
3-375.png,3-375.png,13,0.0001983642578125,212.24275251754653,194.01296917912725,216.03570338724444,23.41670771685682,31.37568991838603,27.61442652942822
1-1074.png,1-1074.png,19,0.0002899169921875,136.63976197741837,85.22078120231919,138.3135489777235,24.127580485235384,26.643017869991112,31.07171426965345
3-361.png,3-361.png,17,0.0002593994140625,195.62480927677754,167.68233140067136,197.33826670735428,25.700121546098238,32.99441564621573,31.93107722603551
2-172.png,2-172.png,2,3.0517578125e-05,222.27418370460788,212.01144339334758,232.6287763198047,30.299270917110462,41.79588452272727,23.02587011727519
2-1966.png,2-1966.png,13,0.0001983642578125,193.05599633811414,155.75160207506866,220.6576136710406,29.043201354371657,40.48111184566886,29.605893907898153
1-2569.png,1-2569.png,30,0.000457763671875,191.33979249313396,152.4311870613366,189.1849252364968,35.60584731262312,47.0865159632848,42.256009264752095
3-1972.png,3-1972.png,20,0.00030517578125,166.95209032651815,133.86252670125114,187.6197741837046,40.35874177033381,49.322342710709336,38.51133269567831
2-614.png,2-614.png,22,0.000335693359375,196.14937442783034,171.2911199267623,194.41364052487032,27.514278376169713,37.4737188818034,32.027904040853
3-407.png,3-407.png,26,0.000396728515625,190.04317973756486,162.22459566676838,188.6957583155325,30.40781398050966,41.21646859406634,36.521657312690564
1-1706.png,1-1706.png,2,3.0517578125e-05,214.02654867256638,207.7296307598413,225.96673787000304,57.11306286687172,64.50017079990826,37.11922076261503
3-1999.png,3-1999.png,16,0.000244140625,212.2613671040586,196.5315837656393,214.4646017699115,23.65022455444237,28.512758768610336,25.12269035930721
3-1741.png,3-1741.png,11,0.0001678466796875,205.3033262129997,159.58040891058894,184.87625877326823,24.093884202195763,41.998241902884324,35.387545858273285
2-827.png,2-827.png,32,0.00048828125,136.09139456820262,93.93622215440952,142.67668599328655,36.99173974107399,47.486932402366875,48.13098782760941
1-1935.png,1-1935.png,29,0.0004425048828125,204.9363747329875,137.31324382056758,181.0920048825145,30.448980996721925,47.12216365968515,50.02807805009713
2-1033.png,2-1033.png,24,0.0003662109375,183.33658834299663,155.38510833079036,189.23970094598718,28.958567642964592,36.77217919067413,34.60073155321982
3-2248.png,3-2248.png,12,0.00018310546875,153.58742752517546,102.16753127860848,197.04134879462924,21.86630390043339,25.319653264181635,42.069528806054876
1-2582.png,1-2582.png,5,7.62939453125e-05,155.12557216966738,121.84162343606958,163.5128166005493,32.28182479507853,40.845891825549735,33.659851004389644
2-1755.png,2-1755.png,34,0.000518798828125,217.48794629234055,167.9316447970705,189.13884650595057,20.900616173872184,34.10589375968539,35.52632218727033
3-1027.png,3-1027.png,38,0.000579833984375,148.9169972535856,118.11153494049435,178.88739700945987,33.6149798011047,40.34071679061651,42.69094480369425
2-2248.png,2-2248.png,32,0.00048828125,135.51830942935612,104.22505340250228,120.04790967348184,79.98235835280175,98.27677053209358,92.41974551829574
3-1033.png,3-1033.png,7,0.0001068115234375,144.6098565761367,110.72871528837351,208.93881599023496,25.428189658428938,29.733773601959125,29.191512641796344
1-2596.png,1-2596.png,7,0.0001068115234375,227.04836740921576,182.08803783948733,226.66158071406775,10.633845956126436,16.550217651986873,14.132408136014439
2-1999.png,2-1999.png,0,0.0,202.95956667683856,185.33277387854744,228.99542264266097,27.729887143810142,38.01981643687454,18.040615785632745
2-1741.png,2-1741.png,0,0.0,242.01113823619164,238.6689044858102,241.62633506255722,6.180187601016593,12.398661682814886,7.011976921605682
2-1027.png,2-1027.png,1,1.52587890625e-05,98.28974671956057,88.5778150747635,193.70994812328348,42.093246915792534,40.7264496450208,39.35537099338811
1-728.png,1-728.png,14,0.000213623046875,181.74229478181263,151.95620994812327,193.46872139151662,30.489210625800883,39.46685903253868,34.00673991222362
3-1755.png,3-1755.png,3,4.57763671875e-05,238.68721391516632,230.56759231003966,233.83979249313396,16.371221822324873,32.13868558084804,30.46979269753051
2-833.png,2-833.png,64,0.0009765625,169.8310955141898,136.3532194079951,197.87442783033262,27.88036810470189,37.091634290098625,34.39794237665075
1-1921.png,1-1921.png,24,0.0003662109375,200.38465059505646,136.92142203234667,182.12084223375038,32.76331861497149,51.04146437154541,51.365926359272855
3-2274.png,3-2274.png,21,0.0003204345703125,185.73268233140067,154.6594446139762,190.45636252670124,44.777246219273906,67.69319922936859,45.25904826051988
1-700.png,1-700.png,13,0.0001983642578125,194.9231003967043,172.3324687213915,202.57125419591088,28.84798911244151,38.13096489435059,36.10811593898502
1-1909.png,1-1909.png,2,3.0517578125e-05,209.45926151968263,142.25465364662801,190.75770521818737,24.880874629138702,44.688065401846906,36.475066280401336
2-2506.png,2-2506.png,28,0.00042724609375,185.4160817821178,146.43988404028073,214.85978028684772,29.160406670824006,36.62431814563339,32.408525143799416
3-2512.png,3-2512.png,32,0.00048828125,140.03341470857492,103.94186756179433,177.08758010375342,41.37127991342705,51.45160592977324,49.115620488050645
2-1769.png,2-1769.png,11,0.0001678466796875,228.4302715898688,196.8565761367104,220.04714678059202,15.478358769318072,26.2644097989765,25.93925685181698
3-2506.png,3-2506.png,26,0.000396728515625,163.89029600244126,130.54134879462924,188.68278913640526,33.53813574281844,44.05257230182808,47.95663143315436
2-2274.png,2-2274.png,63,0.0009613037109375,152.24275251754653,115.92584681110772,151.59017393957888,53.876893745822,67.62759046422758,64.74148635942115
1-714.png,1-714.png,17,0.0002593994140625,178.23237717424473,146.12374122673177,187.31400671345742,28.61958643539832,37.699882603077135,34.1127386795201
3-1769.png,3-1769.png,7,0.0001068115234375,207.57796765334146,136.67989014342388,187.85855965822398,25.44995345758329,40.813531344242236,36.48960935117891
2-2512.png,2-2512.png,1,1.52587890625e-05,239.7226121452548,230.98794629234055,238.70949038754958,16.296851938534356,27.88466384662085,17.61641980727197
3-2260.png,3-2260.png,8,0.0001220703125,216.71238938053096,200.72535855965822,215.70445529447665,30.20046655840235,48.91428430057087,35.695770865191705
2-1184.png,2-1184.png,41,0.0006256103515625,132.71727189502593,82.25480622520598,125.42432102532804,35.756349009370815,43.84149132443825,48.28186707571321
2-748.png,2-748.png,42,0.000640869140625,205.27143729020446,155.86389990845285,189.6467805920049,37.269511611195895,61.87343312758675,53.27649290185729
1-1882.png,1-1882.png,9,0.0001373291015625,212.53860238022583,168.4603295697284,190.83750381446444,30.515859630419904,61.33244600387173,50.52702099581355
1-853.png,1-853.png,24,0.0003662109375,208.6655477570949,142.44247787610618,183.801953005798,24.858878105656494,42.737910121746744,36.645621524267206
2-990.png,2-990.png,3,4.57763671875e-05,181.10146475434848,153.35337198657308,220.59734513274336,24.91402833227872,34.423548809137316,17.999501543488755
3-1190.png,3-1190.png,14,0.000213623046875,182.67256637168143,142.40158681721087,170.7645712541959,43.19616835493989,62.07169388781082,56.06510467100467
1-2435.png,1-2435.png,88,0.0013427734375,128.38739700945987,84.45437900518768,120.23176685993286,48.495181579247415,54.4702689666607,62.98135231492821
3-2499.png,3-2499.png,26,0.000396728515625,158.79737564845897,126.74321025328044,201.1391516631065,25.543123572983124,32.578425417658984,31.892860900106434
1-2421.png,1-2421.png,49,0.0007476806640625,186.24595666768386,164.1188587122368,198.9127250534025,26.548742943585932,33.92165129783514,26.99407161130048
3-1184.png,3-1184.png,12,0.00018310546875,192.26685993286543,142.60924626182484,166.44247787610618,24.78792028514027,45.550818481546585,34.416667332257425
3-26.png,3-26.png,8,0.0001220703125,187.96063472688434,162.65730851388466,210.98764113518462,32.541904732030936,40.948668557790874,31.85310156292318
1-1128.png,1-1128.png,10,0.000152587890625,169.66920964296614,138.94156240463838,211.25465364662801,30.839294350897998,40.456810642619196,28.8818053302937
3-229.png,3-229.png,9,0.0001373291015625,201.7155935306683,182.91577662496186,223.43515410436376,20.298120890332243,25.851573676760864,25.827184821722902
1-847.png,1-847.png,23,0.0003509521484375,203.20079340860542,152.50762892889838,210.3777845590479,24.868460035306946,40.73643134040055,32.34432589138771
2-2499.png,2-2499.png,21,0.0003204345703125,218.26869087580104,178.53188892279525,224.18080561489168,18.5014157734529,33.376674731234196,23.468112964473033
1-1896.png,1-1896.png,3,4.57763671875e-05,234.41486115349406,220.73878547451937,228.2580103753433,20.580813391311295,43.40677157124312,33.67238066245782
2-984.png,2-984.png,17,0.0002593994140625,167.57033872444308,132.70903265181568,189.815990234971,35.34791996874179,43.6249763376653,41.267413324999794
2-1190.png,2-1190.png,15,0.0002288818359375,199.4189807750992,177.91211473909064,206.7915776624962,38.97680796536176,51.25749701871916,44.24745810595694
1-2347.png,1-2347.png,10,0.000152587890625,183.21544095209032,151.92523649679586,185.7306988098871,20.619849195930865,28.172009056433573,33.00497387960373
3-567.png,3-567.png,16,0.000244140625,185.67668599328655,164.7773878547452,185.77937137625878,60.53250361701554,80.83335424130642,65.446000414454
1-1666.png,1-1666.png,17,0.0002593994140625,190.87671650900214,168.74397314617028,223.3423863289594,28.34436216400854,38.617002337520326,23.406009276007186
2-774.png,2-774.png,20,0.00030517578125,184.04897772352763,157.5505035093073,174.60115959719255,36.596933788676836,47.102126079975996,42.81205142487145
2-1806.png,2-1806.png,24,0.0003662109375,204.05126640219714,139.80347879157767,164.15776624961856,23.113743949577383,28.58589911867177,29.732360391582993
1-2409.png,1-2409.png,11,0.0001678466796875,204.78837351235887,185.10360085444003,220.39990845285323,31.575378020071465,43.78232953448171,29.876295762888795
3-201.png,3-201.png,8,0.0001220703125,197.00274641440342,174.1197741837046,226.3854134879463,18.785313406514668,24.25482966061386,21.257120889606057
1-1100.png,1-1100.png,3,4.57763671875e-05,148.4005187671651,114.46185535550809,212.61809581934696,22.22969954801789,26.099142458757647,24.658333865569904
3-215.png,3-215.png,6,9.1552734375e-05,193.8547451937748,171.94797070491302,227.67088800732378,18.519648356691032,22.067928731260746,22.431569915472227
1-1114.png,1-1114.png,19,0.0002899169921875,163.79401891974368,126.33155324992372,187.34208117180347,30.151276421937535,38.105535266433364,40.248054204626996
2-1812.png,2-1812.png,17,0.0002593994140625,130.48413182789136,89.41440341776014,152.12755569118096,31.130693156591317,38.75835421440678,38.09170423543274
3-573.png,3-573.png,7,0.0001068115234375,230.7532804394263,226.11626487641135,233.61855355508087,20.895602187901133,28.918876269029514,20.645356799603313
1-1672.png,1-1672.png,8,0.0001220703125,187.97650289899298,162.35535550808666,224.4090631675313,28.248008999343348,35.71857794836309,22.002365886767127
3-1806.png,3-1806.png,12,0.00018310546875,194.919896246567,145.22673176685993,179.2859322551114,30.23773403020257,48.45152905507273,42.404291276574675
2-760.png,2-760.png,23,0.0003509521484375,212.32483979249312,166.80698809887093,218.11489166920964,22.902499340850145,32.56527174779119,27.531729099306535
1-890.png,1-890.png,32,0.00048828125,105.17439731461702,47.27494659749771,120.87107110161733,32.933972987283155,31.208622398753345,50.03126891507447
1-1841.png,1-1841.png,18,0.000274658203125,175.29798596277084,108.47879157766249,143.9612450411962,22.84348917020865,36.276465199590035,36.33479456022799
3-1635.png,3-1635.png,0,0.0,219.18080561489168,207.28715288373513,230.48458956362526,33.076295287409955,47.15509114651818,21.518324484248016
2-953.png,2-953.png,23,0.0003509521484375,145.613213304852,94.37442783033262,145.68873970094597,27.17380539570832,32.666696867594354,37.1464598522246
1-648.png,1-648.png,28,0.00042724609375,187.38938053097345,162.79783338419287,186.38144644491913,50.058602064579226,62.89540062985285,57.22439006590073
3-598.png,3-598.png,9,0.0001373291015625,199.37290204455294,177.13106499847422,211.4400366188587,27.81315066518329,37.02792044879965,33.134303172825824
1-2390.png,1-2390.png,34,0.000518798828125,124.07491608178212,78.28425389075373,128.2873054623131,47.050068151505506,60.09036709598189,56.37544162707117
2-1147.png,2-1147.png,11,0.0001678466796875,186.7873054623131,153.7660970399756,206.76380836130608,34.96432966712615,47.97917872265595,32.20160396685767
2-1621.png,2-1621.png,3,4.57763671875e-05,239.033109551419,231.43149221849254,235.49984742142203,14.408581975613071,24.918768670270058,23.949234593888647
3-1153.png,3-1153.png,12,0.00018310546875,188.59841318278913,129.9835215135795,172.64311870613366,17.877038321835514,24.940020268114864,27.71133805388871
3-1147.png,3-1147.png,12,0.00018310546875,148.24092157461092,115.55324992371071,217.78608483368936,37.292484696461,46.060192530469806,26.302876879800166
2-1635.png,2-1635.png,27,0.0004119873046875,194.4217271895026,117.42096429661275,166.81248092767777,28.944340497210575,43.17409731777146,41.563552778850145
1-2384.png,1-2384.png,44,0.00067138671875,169.31278608483368,130.89731461702777,171.0595056454074,33.56284962068446,50.11349628927576,41.43643504995101
2-1153.png,2-1153.png,16,0.000244140625,132.48245346353372,90.75068660360085,150.70079340860542,35.56701111777233,34.09198506270585,33.314941091802964
1-1855.png,1-1855.png,9,0.0001373291015625,209.66997253585598,166.40921574610925,194.54562099481234,17.898499768336286,30.46663954259063,23.422786425028598
3-1621.png,3-1621.png,9,0.0001373291015625,158.12572474824535,119.50671345743058,192.8716814159292,29.212015292931003,33.941027058139355,33.65868524576413
2-947.png,2-947.png,9,0.0001373291015625,102.81110772047604,60.72383277387855,169.0645407384803,20.76173797422552,15.726677018747049,37.766636643241526
3-2300.png,3-2300.png,24,0.0003662109375,148.05935306682943,108.9806225205981,154.5649984742142,38.81523550255568,47.9493975639,52.75321372131232
1-674.png,1-674.png,32,0.00048828125,189.77982911199268,162.2792187976808,189.70643881599023,28.16587190484248,36.15579533636739,33.32807574611777
1-112.png,1-112.png,34,0.000518798828125,155.88861763808362,113.02090326518157,152.6145865120537,26.28291037762347,30.670391134090153,29.640503049797907
2-2314.png,2-2314.png,13,0.0001983642578125,144.97574000610314,108.19118095819347,147.58239243210252,67.6731260548134,84.69774785103462,78.7672664982294
3-2466.png,3-2466.png,23,0.0003509521484375,189.03280439426305,151.707506866036,189.55752212389382,35.2335421751836,51.94003474622293,39.97168820710763
2-1609.png,2-1609.png,13,0.0001983642578125,212.7717424473604,168.53036313701557,190.51815685077815,32.18124719689375,61.903027486407076,54.72553139896225
3-2472.png,3-2472.png,82,0.001251220703125,135.2670125114434,85.83460482148307,135.98992981385413,44.278205295156795,44.74632447255583,58.90399047511069
1-106.png,1-106.png,28,0.00042724609375,174.07567897467194,142.69972535855965,183.64311870613366,32.3691951477254,41.65064070513505,43.64358631674732
1-1869.png,1-1869.png,4,6.103515625e-05,235.12480927677754,226.21727189502593,230.75511138236192,23.00779314314189,40.03725493653936,34.549602032078774
2-2466.png,2-2466.png,5,7.62939453125e-05,204.39884040280745,169.84177601464754,212.29935916997255,33.49474116281677,54.031979649076035,31.074876491037724
1-660.png,1-660.png,10,0.000152587890625,181.45209032651815,151.82194079951174,189.39350015257858,32.13176510891874,38.21330286503514,34.394767405617934
3-2314.png,3-2314.png,7,0.0001068115234375,187.7009459871834,156.64632285627098,196.23741226731767,31.967054328248924,47.02815396376596,34.56253611105294
3-1392.png,3-1392.png,4,6.103515625e-05,210.21849252364967,165.1202319194385,223.28379615501984,27.317980630283227,38.306959415322424,25.149228523430306
3-981.png,3-981.png,39,0.0005950927734375,126.73329264571254,81.78638999084528,121.3712236801953,42.37389302893868,46.894519548496746,48.86008155793797
3-759.png,3-759.png,79,0.0012054443359375,197.19133353677142,142.4736039060116,179.21299969484284,41.804352839722505,63.72407229541168,57.189616368607204
1-1458.png,1-1458.png,27,0.0004119873046875,164.61657003356729,128.2891364052487,162.6348794629234,31.66112489303843,42.2597087712467,41.001956060119774
1-2151.png,1-2151.png,11,0.0001678466796875,204.88083613060726,175.32667073542873,227.2145254806225,27.00579152450111,42.05055227813134,23.40457083768386
1-2145.png,1-2145.png,18,0.000274658203125,163.81919438510832,137.66264876411353,229.14510222764724,33.771031479470984,39.12116089595288,14.186435774748896
2-1392.png,2-1392.png,9,0.0001373291015625,149.95956667683856,125.13793103448276,172.19118095819346,61.40291786572016,75.41051855793602,54.469163334753596
3-995.png,3-995.png,35,0.0005340576171875,142.17592310039672,101.09642966127555,139.96536466280133,44.54387584497138,56.080532268787486,50.9803691385275
2-238.png,2-238.png,39,0.0005950927734375,184.1306072627403,152.61565456209948,184.97772352761672,33.324259725691554,44.306780055672384,43.90993630723224
3-1386.png,3-1386.png,20,0.00030517578125,222.25785779676534,181.08483368935,220.34696368629844,20.73095973503083,43.32184841352816,27.203347672523908
1-2623.png,1-2623.png,20,0.00030517578125,221.86237412267317,189.88938053097345,230.51220628623742,16.321578868169293,22.742239555656326,20.263986807916254
1-1302.png,1-1302.png,19,0.0002899169921875,178.63518462007934,143.44583460482147,190.0683552029295,45.716472289941144,61.61848131891555,48.657819159984136
2-576.png,2-576.png,12,0.00018310546875,204.32697589258467,185.08758010375342,219.1632590784254,26.516144777888307,34.02105768997027,29.633014522791594
1-1464.png,1-1464.png,34,0.000518798828125,140.95788831248092,96.48703082087275,135.3532194079951,31.656331768537363,36.11970527548983,45.6295221895902
3-765.png,3-765.png,12,0.00018310546875,217.25678974671956,177.2325297528227,211.23741226731767,27.11921381863833,51.465181241043304,35.51038690363401
2-562.png,2-562.png,6,9.1552734375e-05,219.81522734208116,207.57628928898382,231.0857491608178,26.55056966457531,34.11329012601649,21.57433448802307
1-1470.png,1-1470.png,25,0.0003814697265625,127.7848642050656,83.04226426609704,107.55477570949039,41.18307381550914,49.10067829068323,53.13021244495625
3-771.png,3-771.png,17,0.0002593994140625,206.02532804394264,156.90875801037535,199.6296917912725,27.75442626919167,51.94247751105351,37.34080084420412
1-1316.png,1-1316.png,13,0.0001983642578125,143.03417760146476,101.13472688434544,128.5543179737565,41.82398844189619,51.19677589549511,48.87142111157562
2-204.png,2-204.png,29,0.0004425048828125,193.40631675312787,170.34086054317973,206.04943545926153,29.324375142406492,40.305626950355645,41.225926909828104
3-1351.png,3-1351.png,30,0.000457763671875,214.69697894415623,161.7046078730546,197.39929813854135,27.67330941061433,45.20213328315285,39.92354234737856
3-2658.png,3-2658.png,32,0.00048828125,216.78516936222155,161.06988098870917,192.4569728410131,21.984304879638387,39.8531252103357,33.546119553051405
2-1423.png,2-1423.png,16,0.000244140625,136.87274946597498,93.5678974671956,167.93805309734512,28.98958036022776,31.954514241544107,37.8943145310813
2-1345.png,2-1345.png,14,0.000213623046875,179.81400671345742,153.28944156240465,210.65028989929814,29.29291390998451,37.01880760055129,32.0395517331198
1-2192.png,1-2192.png,21,0.0003204345703125,135.78379615501984,87.86924015868172,133.63152273420812,34.8584885830865,40.50016282327301,41.540868412437305
2-589.png,2-589.png,13,0.0001983642578125,195.56621910283795,173.1249618553555,217.4659749771132,33.903342658357964,41.60806904018061,37.49938238209717
3-1437.png,3-1437.png,4,6.103515625e-05,186.2570949038755,161.56621910283795,215.07125419591088,13.566267217181002,17.863704996335997,15.499070838946801
3-956.png,3-956.png,33,0.0005035400390625,135.69163869392736,90.2146780592005,131.8452853219408,36.9092731764589,43.55415176645761,44.348570613822886
2-1351.png,2-1351.png,16,0.000244140625,187.6895025938358,163.09215746109246,215.52563320109857,25.479404458066842,33.31600837329455,27.854717561877568
1-2186.png,1-2186.png,13,0.0001983642578125,189.6515105279219,161.89899298138542,202.6693622215441,37.49911208397647,53.25150500287055,40.856993817962504
2-1437.png,2-1437.png,34,0.000518798828125,144.11534940494354,96.2532804394263,149.99633811412878,34.05428539786723,43.91365907010045,47.72316145404839
3-1345.png,3-1345.png,22,0.000335693359375,149.98321635642355,106.39487335978029,138.47711321330485,35.026164320843066,44.76605527829387,45.61541189228524
1-338.png,1-338.png,2,3.0517578125e-05,215.52624351541044,195.7703692401587,211.19499542264265,18.61834200061594,23.391440881572212,19.017260825757774
3-2664.png,3-2664.png,91,0.0013885498046875,206.79401891974368,152.83887702166615,179.77387854745194,40.92102206224951,72.46887292203462,64.98046100545952
